date,dish_name,quantity_sold,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine
2024-02-19,Salad_Italian,85794,286.5165800865801,287.61138528138525,0,0,Salad,Italian
2024-02-19,Sandwich_Italian,186540,267.1165800865801,310.5592640692641,0,1,Sandwich,Italian
2024-02-19,Seafood_Continental,10162,687.0652406417112,688.4038502673797,0,0,Seafood,Continental
2024-02-19,Soup_Thai,2335,244.06840579710146,242.23391304347825,0,1,Soup,Thai
2024-02-19,Starters_Thai,15956,285.9047311827957,285.9101075268817,0,1,Starters,Thai
2024-02-26,Beverages_Continental,37025,331.75026548672565,400.44500000000005,0,1,Beverages,Continental
2024-02-26,Beverages_Indian,16294,199.41986111111112,199.98569444444442,0,1,Beverages,Indian
2024-02-26,Beverages_Italian,117665,178.94683982683983,192.08277056277058,0,1,Beverages,Italian
2024-02-26,Beverages_Thai,126196,121.09612334801761,127.03938325991189,0,1,Beverages,Thai
2024-02-26,Biryani_Indian,4612,460.39293706293705,460.39293706293705,0,0,Biryani,Indian
2024-02-26,Desert_Indian,16785,457.5226635514018,457.49929906542053,0,1,Desert,Indian
2024-02-26,Extras_Thai,28476,171.89224489795916,199.11071428571427,0,1,Extras,Thai
2024-02-26,Fish_Continental,11625,582.925859375,582.832109375,0,0,Fish,Continental
2024-02-26,Other Snacks_Thai,42795,243.2361214953271,254.0796261682243,0,1,Other Snacks,Thai
2024-02-26,Pasta_Italian,16973,362.5073205741627,428.3076555023924,1,1,Pasta,Italian
2024-02-26,Pizza_Continental,142845,465.7444155844156,666.408961038961,1,1,Pizza,Continental
2024-02-26,Rice Bowl_Indian,107928,331.8600432900433,341.16294372294374,0,1,Rice Bowl,Indian
2024-02-26,Salad_Italian,85194,290.9805194805195,291.55056277056275,0,0,Salad,Italian
2024-02-26,Sandwich_Italian,90244,310.23272727272723,312.74883116883115,0,1,Sandwich,Italian
2024-02-26,Seafood_Continental,8281,688.659347826087,688.7028260869565,0,0,Seafood,Continental
2024-02-26,Soup_Thai,6750,244.05795454545452,242.72875000000002,0,1,Soup,Thai
2024-02-26,Starters_Thai,30008,286.24047619047616,286.24047619047616,0,1,Starters,Thai
2024-03-04,Beverages_Continental,34581,333.00395555555554,400.1264444444444,0,1,Beverages,Continental
2024-03-04,Beverages_Indian,13160,200.291327014218,200.59748815165878,0,0,Beverages,Indian
2024-03-04,Beverages_Italian,112958,178.92099567099567,192.10770562770563,1,1,Beverages,Italian
2024-03-04,Beverages_Thai,118859,121.09270742358079,125.24751091703057,0,1,Beverages,Thai
2024-03-04,Biryani_Indian,4263,461.2789361702128,461.08744680851066,0,1,Biryani,Indian
2024-03-04,Desert_Indian,13975,457.8704245283019,457.8374056603773,0,1,Desert,Indian
2024-03-04,Extras_Thai,26206,172.2442857142857,202.25306122448978,0,1,Extras,Thai
2024-03-04,Fish_Continental,11260,582.4564615384616,582.4718461538462,0,0,Fish,Continental
2024-03-04,Other Snacks_Thai,37310,242.7205213270142,253.68469194312797,0,1,Other Snacks,Thai
2024-03-04,Pasta_Italian,13368,366.2515887850467,431.4426168224299,1,1,Pasta,Italian
2024-03-04,Pizza_Continental,127953,466.1984415584415,666.4349350649351,1,1,Pizza,Continental
2024-03-04,Rice Bowl_Indian,99018,336.61753246753244,342.34238095238095,0,1,Rice Bowl,Indian
2024-03-04,Salad_Italian,76317,290.49645021645017,292.2304329004329,0,1,Salad,Italian
2024-03-04,Sandwich_Italian,83224,311.7537662337662,313.24476190476196,0,1,Sandwich,Italian
2024-03-04,Seafood_Continental,7542,697.9415028901734,698.5582658959538,0,0,Seafood,Continental
2024-03-04,Soup_Thai,6729,243.7738202247191,242.661797752809,0,1,Soup,Thai
2024-03-04,Starters_Thai,26878,286.16584905660375,286.18471698113206,0,1,Starters,Thai
2024-03-11,Beverages_Continental,32999,331.6953070175439,401.05868421052634,0,1,Beverages,Continental
2024-03-11,Beverages_Indian,14278,197.21635922330097,197.85849514563105,0,1,Beverages,Indian
2024-03-11,Beverages_Italian,98166,179.04857142857142,191.02012987012986,0,1,Beverages,Italian
2024-03-11,Beverages_Thai,120799,121.15964912280702,123.81798245614036,0,1,Beverages,Thai
2024-03-11,Biryani_Indian,4486,460.45721854304634,460.66913907284766,0,1,Biryani,Indian
2024-03-11,Desert_Indian,14038,457.02904761904756,456.9480952380952,0,1,Desert,Indian
2024-03-11,Extras_Thai,28355,174.62232323232323,202.88949494949497,0,1,Extras,Thai
2024-03-11,Fish_Continental,11530,582.9130434782609,583.0144927536232,0,0,Fish,Continental
2024-03-11,Other Snacks_Thai,28106,274.37981395348834,271.72572093023257,0,1,Other Snacks,Thai
2024-03-11,Pasta_Italian,9106,430.9487634408602,433.638064516129,0,1,Pasta,Italian
2024-03-11,Pizza_Continental,93042,465.7792207792208,666.37,1,1,Pizza,Continental
2024-03-11,Rice Bowl_Indian,92928,336.51017316017317,342.24658008658014,0,1,Rice Bowl,Indian
2024-03-11,Salad_Italian,137078,255.92025974025975,292.22017316017315,1,1,Salad,Italian
2024-03-11,Sandwich_Italian,76565,313.2848917748918,314.2959307359307,0,1,Sandwich,Italian
2024-03-11,Seafood_Continental,7987,698.0820467836257,698.2048538011696,0,0,Seafood,Continental
2024-03-11,Soup_Thai,6929,243.78352272727273,243.0577272727273,0,1,Soup,Thai
2024-03-11,Starters_Thai,29077,285.97327014218007,285.9161137440758,0,1,Starters,Thai
2024-03-18,Beverages_Continental,27888,335.19559999999996,388.6348888888889,0,1,Beverages,Continental
2024-03-18,Beverages_Indian,13559,198.1352912621359,199.11349514563105,0,1,Beverages,Indian
2024-03-18,Beverages_Italian,105924,177.7238528138528,190.2757142857143,1,1,Beverages,Italian
2024-03-18,Beverages_Thai,120233,121.81480176211453,123.37251101321587,0,1,Beverages,Thai
2024-03-18,Biryani_Indian,4233,460.624776119403,460.4382089552239,0,1,Biryani,Indian
2024-03-18,Desert_Indian,14780,457.3389814814815,457.394537037037,0,1,Desert,Indian
2024-03-18,Extras_Thai,26944,168.58343434343436,202.42777777777778,0,1,Extras,Thai
2024-03-18,Fish_Continental,10876,580.0762411347517,582.1329787234042,0,0,Fish,Continental
2024-03-18,Other Snacks_Thai,28861,274.9470731707317,273.30634146341464,0,1,Other Snacks,Thai
2024-03-18,Pasta_Italian,8243,433.6038709677419,434.37112903225807,0,1,Pasta,Italian
2024-03-18,Pizza_Continental,83687,466.7774025974026,666.3353679653679,1,1,Pizza,Continental
2024-03-18,Rice Bowl_Indian,94803,342.3171861471862,345.42480519480523,0,1,Rice Bowl,Indian
2024-03-18,Salad_Italian,142723,255.7374458874459,292.21952380952376,1,1,Salad,Italian
2024-03-18,Sandwich_Italian,128110,305.38,313.710303030303,1,1,Sandwich,Italian
2024-03-18,Seafood_Continental,9129,700.0808465608466,700.1073015873015,0,0,Seafood,Continental
2024-03-18,Soup_Thai,7300,243.59633333333332,243.57077777777778,0,1,Soup,Thai
2024-03-18,Starters_Thai,28172,286.1864356435643,286.07752475247526,0,1,Starters,Thai
2024-03-25,Beverages_Continental,35816,348.7980786026201,373.9534497816594,0,1,Beverages,Continental
2024-03-25,Beverages_Indian,14186,198.99454545454546,199.04736842105262,0,1,Beverages,Indian
2024-03-25,Beverages_Italian,110926,182.39591304347826,192.50752173913045,0,1,Beverages,Italian
2024-03-25,Beverages_Thai,120648,122.69605263157895,123.82491228070175,0,1,Beverages,Thai
2024-03-25,Biryani_Indian,4348,459.1745205479452,459.366301369863,0,1,Biryani,Indian
2024-03-25,Desert_Indian,19514,399.70443438914026,457.53357466063346,0,1,Desert,Indian
2024-03-25,Extras_Thai,27943,167.7033,201.71239999999997,0,1,Extras,Thai
2024-03-25,Fish_Continental,11829,582.5829197080292,582.3931386861314,0,0,Fish,Continental
2024-03-25,Other Snacks_Thai,28541,275.33392156862743,273.69985294117646,0,1,Other Snacks,Thai
2024-03-25,Pasta_Italian,8350,432.83844444444446,433.9328888888889,0,1,Pasta,Italian
2024-03-25,Pizza_Continental,43575,568.7888695652174,664.7176086956521,1,1,Pizza,Continental
2024-03-25,Rice Bowl_Indian,117404,343.6235064935065,346.15779220779217,0,1,Rice Bowl,Indian
2024-03-25,Salad_Italian,151689,260.6122510822511,292.2255411255411,1,1,Salad,Italian
2024-03-25,Sandwich_Italian,70149,317.69630434782607,318.55600000000004,0,1,Sandwich,Italian
2024-03-25,Seafood_Continental,8167,708.1896858638744,708.1896858638744,0,0,Seafood,Continental
2024-03-25,Soup_Thai,8204,195.02022988505746,243.7801149425287,0,1,Soup,Thai
2024-03-25,Starters_Thai,28336,286.01300970873785,286.1198058252427,0,1,Starters,Thai
2024-04-01,Beverages_Continental,39824,349.99594713656387,352.0949779735683,0,1,Beverages,Continental
2024-04-01,Beverages_Indian,14209,197.97509803921568,198.3979411764706,0,1,Beverages,Indian
2024-04-01,Beverages_Italian,108033,182.48935064935065,192.78861471861472,0,1,Beverages,Italian
2024-04-01,Beverages_Thai,116752,133.75850877192983,133.171798245614,0,1,Beverages,Thai
2024-04-01,Biryani_Indian,4619,459.1212162162162,459.1887837837838,0,1,Biryani,Indian
2024-04-01,Desert_Indian,18469,398.9120560747663,458.27453271028037,0,1,Desert,Indian
2024-04-01,Extras_Thai,27230,182.89030303030302,203.93727272727273,0,1,Extras,Thai
2024-04-01,Fish_Continental,13876,582.3296402877697,582.3512230215827,0,0,Fish,Continental
2024-04-01,Other Snacks_Thai,28106,275.0990476190476,273.6615238095238,0,1,Other Snacks,Thai
2024-04-01,Pasta_Italian,7300,429.5084,429.4226857142857,0,1,Pasta,Italian
2024-04-01,Pizza_Continental,21987,666.8989823008849,666.861814159292,0,1,Pizza,Continental
2024-04-01,Rice Bowl_Indian,118302,342.5234632034632,346.401341991342,0,1,Rice Bowl,Indian
2024-04-01,Salad_Italian,127495,260.7851948051948,292.42489177489176,1,1,Salad,Italian
2024-04-01,Sandwich_Italian,69159,319.5898701298701,320.18839826839826,0,1,Sandwich,Italian
2024-04-01,Seafood_Continental,8363,707.5894594594595,707.5354054054054,0,0,Seafood,Continental
2024-04-01,Soup_Thai,7445,195.10227272727272,243.76556818181817,0,1,Soup,Thai
2024-04-01,Starters_Thai,46538,238.73563981042653,286.12857819905213,1,1,Starters,Thai
2024-04-08,Beverages_Continental,26907,349.47628440366975,349.9252293577982,0,1,Beverages,Continental
2024-04-08,Beverages_Indian,13014,197.0552709359606,197.30152709359606,0,1,Beverages,Indian
2024-04-08,Beverages_Italian,110138,185.54316017316017,195.52160173160172,0,0,Beverages,Italian
2024-04-08,Beverages_Thai,115733,133.549649122807,133.29184210526316,0,1,Beverages,Thai
2024-04-08,Biryani_Indian,4548,448.85797297297296,454.9272297297297,0,1,Biryani,Indian
2024-04-08,Desert_Indian,18771,398.7421153846154,458.72951923076926,0,1,Desert,Indian
2024-04-08,Extras_Thai,26167,179.40833333333333,205.47104166666668,0,1,Extras,Thai
2024-04-08,Fish_Continental,6843,582.216,582.28,0,1,Fish,Continental
2024-04-08,Other Snacks_Thai,33980,258.02311320754717,273.6720754716981,0,1,Other Snacks,Thai
2024-04-08,Pasta_Italian,6365,418.49168831168834,418.64428571428573,0,1,Pasta,Italian
2024-04-08,Pizza_Continental,23049,667.4609734513274,667.5167256637168,0,1,Pizza,Continental
2024-04-08,Rice Bowl_Indian,236762,325.6518614718615,346.95878787878786,1,1,Rice Bowl,Indian
2024-04-08,Salad_Italian,73936,288.6025108225108,290.78800865800866,0,1,Salad,Italian
2024-04-08,Sandwich_Italian,68149,319.30930434782607,319.5904347826087,0,1,Sandwich,Italian
2024-04-08,Seafood_Continental,9050,707.7729569892473,707.8589784946236,0,0,Seafood,Continental
2024-04-08,Soup_Thai,9608,195.04494382022472,243.72887640449437,0,1,Soup,Thai
2024-04-08,Starters_Thai,28689,285.09570731707316,285.694243902439,0,1,Starters,Thai
2024-04-15,Beverages_Continental,38151,349.460347826087,349.81186956521736,0,1,Beverages,Continental
2024-04-15,Beverages_Indian,12641,198.91197044334973,199.92556650246306,0,1,Beverages,Indian
2024-04-15,Beverages_Italian,99841,186.14691304347826,195.47752173913045,0,0,Beverages,Italian
2024-04-15,Beverages_Thai,108152,133.83044444444442,133.84848888888888,0,1,Beverages,Thai
2024-04-15,Biryani_Indian,5289,395.9678481012658,451.91512658227845,0,0,Biryani,Indian
2024-04-15,Desert_Indian,19235,373.7718636363636,456.7751818181818,1,1,Desert,Indian
2024-04-15,Extras_Thai,24808,178.44843749999998,205.11458333333334,0,1,Extras,Thai
2024-04-15,Fish_Continental,12290,582.9842028985506,583.1073913043477,0,0,Fish,Continental
2024-04-15,Other Snacks_Thai,32281,256.75678048780486,273.3705365853658,0,1,Other Snacks,Thai
2024-04-15,Pasta_Italian,7434,430.3127329192547,430.66403726708074,0,1,Pasta,Italian
2024-04-15,Pizza_Continental,21827,674.7582894736842,674.9556140350877,0,1,Pizza,Continental
2024-04-15,Rice Bowl_Indian,196381,328.3135930735931,346.8877922077922,1,1,Rice Bowl,Indian
2024-04-15,Salad_Italian,66878,291.64701298701294,292.31363636363636,0,0,Salad,Italian
2024-04-15,Sandwich_Italian,62754,319.898658008658,320.2725108225108,0,0,Sandwich,Italian
2024-04-15,Seafood_Continental,8869,708.2160335195531,708.1713407821229,0,0,Seafood,Continental
2024-04-15,Soup_Thai,9429,194.97752808988764,243.09404494382022,0,1,Soup,Thai
2024-04-15,Starters_Thai,27611,286.1523300970874,286.21543689320384,0,1,Starters,Thai
2024-04-22,Beverages_Continental,49764,320.2807826086957,349.81621739130435,1,1,Beverages,Continental
2024-04-22,Beverages_Indian,33896,156.62581395348835,195.16186046511626,1,1,Beverages,Indian
2024-04-22,Beverages_Italian,89253,196.53130434782608,196.90308695652175,0,1,Beverages,Italian
2024-04-22,Beverages_Thai,111519,133.52427947598252,133.57205240174673,0,1,Beverages,Thai
2024-04-22,Biryani_Indian,6057,397.82681818181817,452.2706493506493,0,0,Biryani,Indian
2024-04-22,Desert_Indian,13852,427.35995260663503,453.9036492890995,1,1,Desert,Indian
2024-04-22,Extras_Thai,24718,180.85510416666668,209.46635416666666,0,1,Extras,Thai
2024-04-22,Fish_Continental,11097,582.8739568345324,582.8020143884892,0,1,Fish,Continental
2024-04-22,Other Snacks_Thai,36719,246.56257009345794,277.6847196261682,0,1,Other Snacks,Thai
2024-04-22,Pasta_Italian,9549,414.3742076502732,430.68398907103824,0,1,Pasta,Italian
2024-04-22,Pizza_Continental,97824,488.4464935064935,674.947922077922,1,1,Pizza,Continental
2024-04-22,Rice Bowl_Indian,111259,350.13965367965363,351.4559307359307,0,1,Rice Bowl,Indian
2024-04-22,Salad_Italian,87792,291.8069696969697,292.38134199134197,0,0,Salad,Italian
2024-04-22,Sandwich_Italian,220621,280.7200865800866,320.1242424242424,1,1,Sandwich,Italian
2024-04-22,Seafood_Continental,8146,704.9062011173185,706.6202793296089,0,1,Seafood,Continental
2024-04-22,Soup_Thai,9227,194.93103448275863,244.10344827586206,0,1,Soup,Thai
2024-04-22,Starters_Thai,29207,286.0435265700483,286.07734299516903,0,1,Starters,Thai
2024-04-29,Beverages_Continental,32890,403.301592920354,402.38659292035396,0,1,Beverages,Continental
2024-04-29,Beverages_Indian,20286,156.59246445497632,194.76355450236966,0,1,Beverages,Indian
2024-04-29,Beverages_Italian,94473,195.74389610389608,195.70060606060605,0,0,Beverages,Italian
2024-04-29,Beverages_Thai,111081,134.09886462882096,133.94375545851528,0,1,Beverages,Thai
2024-04-29,Biryani_Indian,5100,395.90582781456953,451.6988741721854,0,0,Biryani,Indian
2024-04-29,Desert_Indian,14755,425.72953271028035,453.98196261682244,0,1,Desert,Indian
2024-04-29,Extras_Thai,26176,184.83752475247525,216.7718811881188,0,1,Extras,Thai
2024-04-29,Fish_Continental,9803,582.0785714285714,582.0860902255639,0,1,Fish,Continental
2024-04-29,Other Snacks_Thai,45894,237.9994835680751,277.7531455399061,0,1,Other Snacks,Thai
2024-04-29,Pasta_Italian,18534,354.14673076923077,422.51134615384615,1,1,Pasta,Italian
2024-04-29,Pizza_Continental,29912,659.6850438596491,662.4344298245613,0,1,Pizza,Continental
2024-04-29,Rice Bowl_Indian,127333,314.8207359307359,348.22025974025973,0,1,Rice Bowl,Indian
2024-04-29,Salad_Italian,81202,287.5150649350649,290.30121212121213,0,0,Salad,Italian
2024-04-29,Sandwich_Italian,210882,274.9399567099567,318.14207792207793,1,1,Sandwich,Italian
2024-04-29,Seafood_Continental,75406,466.6449115044248,708.9015044247788,1,1,Seafood,Continental
2024-04-29,Soup_Thai,10797,194.98077777777777,244.15,0,1,Soup,Thai
2024-04-29,Starters_Thai,30182,285.8585365853658,286.04926829268294,0,1,Starters,Thai
2024-05-06,Beverages_Continental,30176,402.89621621621626,402.2912162162162,0,1,Beverages,Continental
2024-05-06,Beverages_Indian,11050,164.6013917525773,200.41139175257732,0,1,Beverages,Indian
2024-05-06,Beverages_Italian,81088,195.3891739130435,195.27178260869567,0,0,Beverages,Italian
2024-05-06,Beverages_Thai,111062,133.64334801762115,134.18885462555065,0,1,Beverages,Thai
2024-05-06,Biryani_Indian,5187,404.0054487179487,452.3096153846154,0,1,Biryani,Indian
2024-05-06,Desert_Indian,12885,428.61072115384616,455.1804807692307,0,1,Desert,Indian
2024-05-06,Extras_Thai,26181,182.96655913978495,214.9752688172043,0,1,Extras,Thai
2024-05-06,Fish_Continental,11500,580.3998518518518,582.385037037037,0,1,Fish,Continental
2024-05-06,Other Snacks_Thai,45426,239.00436363636362,277.44836363636364,0,1,Other Snacks,Thai
2024-05-06,Pasta_Italian,17170,350.03960396039605,421.70074257425745,1,1,Pasta,Italian
2024-05-06,Pizza_Continental,30900,599.7629565217392,661.8463913043479,0,1,Pizza,Continental
2024-05-06,Rice Bowl_Indian,130288,304.5904329004329,346.41064935064935,0,1,Rice Bowl,Indian
2024-05-06,Salad_Italian,54386,285.5871179039301,287.7589082969432,0,0,Salad,Italian
2024-05-06,Sandwich_Italian,205204,275.2560606060606,316.9009956709957,1,1,Sandwich,Italian
2024-05-06,Seafood_Continental,66052,467.09526785714286,708.7485714285714,1,1,Seafood,Continental
2024-05-06,Soup_Thai,9186,194.9111111111111,204.1611111111111,0,1,Soup,Thai
2024-05-06,Starters_Thai,42185,243.39047846889952,285.8130622009569,0,1,Starters,Thai
2024-05-13,Beverages_Continental,31798,349.4049130434783,403.99191304347823,0,1,Beverages,Continental
2024-05-13,Beverages_Indian,20157,157.28307692307692,195.2537019230769,0,1,Beverages,Indian
2024-05-13,Beverages_Italian,110066,183.18848484848485,195.0103896103896,1,1,Beverages,Italian
2024-05-13,Beverages_Thai,110163,134.10192139737993,134.10921397379911,0,1,Beverages,Thai
2024-05-13,Biryani_Indian,4836,458.65109677419355,459.06238709677416,0,1,Biryani,Indian
2024-05-13,Desert_Indian,13990,452.61908653846154,455.47312500000004,0,1,Desert,Indian
2024-05-13,Extras_Thai,26109,182.75616161616162,221.52464646464645,0,1,Extras,Thai
2024-05-13,Fish_Continental,9323,580.8346923076923,582.9731538461538,0,0,Fish,Continental
2024-05-13,Other Snacks_Thai,25816,294.55655339805827,291.1961165048544,0,1,Other Snacks,Thai
2024-05-13,Pasta_Italian,12644,360.6000502512563,423.64809045226133,0,1,Pasta,Italian
2024-05-13,Pizza_Continental,25671,573.3334934497816,647.7244541484716,0,1,Pizza,Continental
2024-05-13,Rice Bowl_Indian,118351,313.64653679653685,345.8495670995671,0,1,Rice Bowl,Indian
2024-05-13,Salad_Italian,71509,287.5864502164502,289.06978354978355,0,1,Salad,Italian
2024-05-13,Sandwich_Italian,190903,277.30536796536796,317.3019913419913,1,1,Sandwich,Italian
2024-05-13,Seafood_Continental,7213,694.010650887574,705.386449704142,0,1,Seafood,Continental
2024-05-13,Soup_Thai,9188,195.0,200.6046511627907,0,1,Soup,Thai
2024-05-13,Starters_Thai,39520,243.41940594059406,285.2913366336634,0,1,Starters,Thai
2024-05-20,Beverages_Continental,31164,347.7578695652174,403.1543913043478,0,1,Beverages,Continental
2024-05-20,Beverages_Indian,10450,206.96575,207.47844999999998,0,1,Beverages,Indian
2024-05-20,Beverages_Italian,108659,183.38683982683983,194.42238095238096,1,1,Beverages,Italian
2024-05-20,Beverages_Thai,117906,133.97868995633186,134.01393013100437,0,1,Beverages,Thai
2024-05-20,Biryani_Indian,4097,459.71373239436616,459.7982394366197,0,0,Biryani,Indian
2024-05-20,Desert_Indian,17678,396.71198067632844,456.87159420289856,1,1,Desert,Indian
2024-05-20,Extras_Thai,28149,176.97535353535355,217.83414141414138,0,1,Extras,Thai
2024-05-20,Fish_Continental,7822,589.67016,589.6141600000001,0,0,Fish,Continental
2024-05-20,Other Snacks_Thai,25949,298.046231884058,296.07666666666665,0,1,Other Snacks,Thai
2024-05-20,Pasta_Italian,12845,336.17320197044336,424.53669950738913,0,1,Pasta,Italian
2024-05-20,Pizza_Continental,24623,571.9968281938327,647.6258149779735,0,1,Pizza,Continental
2024-05-20,Rice Bowl_Indian,114480,323.0469696969697,345.16277056277056,0,1,Rice Bowl,Indian
2024-05-20,Salad_Italian,120990,263.13987012987013,289.27320346320346,1,1,Salad,Italian
2024-05-20,Sandwich_Italian,78849,314.34857142857146,316.24424242424243,0,1,Sandwich,Italian
2024-05-20,Seafood_Continental,7190,706.4751829268292,708.1117073170731,0,1,Seafood,Continental
2024-05-20,Soup_Thai,11389,195.01123595505618,198.7921348314607,0,1,Soup,Thai
2024-05-20,Starters_Thai,28301,285.7494527363184,285.6665174129353,0,1,Starters,Thai
2024-05-27,Beverages_Continental,38246,349.13707423580786,403.7587336244541,0,1,Beverages,Continental
2024-05-27,Beverages_Indian,11589,200.38183673469385,207.55928571428572,0,1,Beverages,Indian
2024-05-27,Beverages_Italian,121224,183.82926406926407,195.00419913419913,1,1,Beverages,Italian
2024-05-27,Beverages_Thai,124073,134.24939130434782,134.30330434782607,0,1,Beverages,Thai
2024-05-27,Biryani_Indian,4351,459.6141726618705,459.62856115107917,0,0,Biryani,Indian
2024-05-27,Desert_Indian,19008,397.50127962085304,455.46701421800947,1,1,Desert,Indian
2024-05-27,Extras_Thai,30775,183.09168316831682,217.77910891089107,0,1,Extras,Thai
2024-05-27,Fish_Continental,7819,626.3879527559055,626.3407086614174,0,0,Fish,Continental
2024-05-27,Other Snacks_Thai,26927,296.70170731707316,295.3309756097561,0,1,Other Snacks,Thai
2024-05-27,Pasta_Italian,11014,362.79805128205123,430.77866666666665,0,1,Pasta,Italian
2024-05-27,Pizza_Continental,67829,536.6457575757577,647.4452813852814,1,1,Pizza,Continental
2024-05-27,Rice Bowl_Indian,125100,330.82519480519477,344.94701298701295,0,1,Rice Bowl,Indian
2024-05-27,Salad_Italian,96627,292.99636363636364,299.3174025974026,1,1,Salad,Italian
2024-05-27,Sandwich_Italian,82259,317.02476190476193,318.7949350649351,0,1,Sandwich,Italian
2024-05-27,Seafood_Continental,6886,708.5184393063583,708.5415606936416,0,1,Seafood,Continental
2024-05-27,Soup_Thai,10432,195.0,199.20700000000002,0,1,Soup,Thai
2024-05-27,Starters_Thai,26679,286.27029556650245,286.1865517241379,0,1,Starters,Thai
2024-06-03,Beverages_Continental,32236,364.51388646288206,418.7835371179039,0,1,Beverages,Continental
2024-06-03,Beverages_Indian,10782,202.76212121212123,210.3091414141414,0,1,Beverages,Indian
2024-06-03,Beverages_Italian,118789,182.7730735930736,194.7477922077922,0,1,Beverages,Italian
2024-06-03,Beverages_Thai,113354,133.80600877192984,134.2823245614035,0,1,Beverages,Thai
2024-06-03,Biryani_Indian,4188,460.5661111111111,460.35083333333336,0,0,Biryani,Indian
2024-06-03,Desert_Indian,16702,397.4530516431925,453.44835680751174,0,1,Desert,Indian
2024-06-03,Extras_Thai,26990,181.45828282828282,216.70464646464646,0,1,Extras,Thai
2024-06-03,Fish_Continental,8917,630.578,630.554,0,0,Fish,Continental
2024-06-03,Other Snacks_Thai,26030,297.59466346153846,296.45115384615383,0,1,Other Snacks,Thai
2024-06-03,Pasta_Italian,10744,368.5646486486486,426.8611351351351,0,1,Pasta,Italian
2024-06-03,Pizza_Continental,72308,535.3333766233767,647.3587012987014,1,1,Pizza,Continental
2024-06-03,Rice Bowl_Indian,120715,334.07558441558444,344.18670995671,0,1,Rice Bowl,Indian
2024-06-03,Salad_Italian,79315,305.5145021645021,305.9338961038961,0,1,Salad,Italian
2024-06-03,Sandwich_Italian,79550,318.2397402597403,319.5116883116883,0,0,Sandwich,Italian
2024-06-03,Seafood_Continental,6749,708.0712429378531,707.975197740113,0,1,Seafood,Continental
2024-06-03,Soup_Thai,10097,195.07865168539325,198.38202247191012,0,1,Soup,Thai
2024-06-03,Starters_Thai,25271,286.05048780487806,286.00658536585365,0,1,Starters,Thai
2024-06-10,Beverages_Continental,28402,372.7890350877193,426.94688596491227,0,1,Beverages,Continental
2024-06-10,Beverages_Indian,11638,200.0808878504673,207.79200934579438,0,1,Beverages,Indian
2024-06-10,Beverages_Italian,87741,194.87204347826088,194.98391304347828,0,1,Beverages,Italian
2024-06-10,Beverages_Thai,108738,134.3309649122807,134.34083333333334,0,1,Beverages,Thai
2024-06-10,Biryani_Indian,4245,458.3175862068966,458.2693103448276,0,0,Biryani,Indian
2024-06-10,Desert_Indian,16939,397.7733649289099,454.45042654028435,0,1,Desert,Indian
2024-06-10,Extras_Thai,26078,179.83061855670104,214.27402061855668,0,1,Extras,Thai
2024-06-10,Fish_Continental,9873,626.1612408759124,626.0955474452554,0,0,Fish,Continental
2024-06-10,Other Snacks_Thai,33435,276.3701449275362,295.56574879227054,0,1,Other Snacks,Thai
2024-06-10,Pasta_Italian,10274,367.991269035533,421.8458375634518,0,1,Pasta,Italian
2024-06-10,Pizza_Continental,34002,570.8368398268398,646.2225108225108,0,1,Pizza,Continental
2024-06-10,Rice Bowl_Indian,112785,335.7808225108225,338.2324675324675,0,1,Rice Bowl,Indian
2024-06-10,Salad_Italian,67058,306.1977922077922,306.81138528138524,0,1,Salad,Italian
2024-06-10,Sandwich_Italian,285481,256.42506493506494,317.5877922077922,1,1,Sandwich,Italian
2024-06-10,Seafood_Continental,7941,723.3065269461079,722.852634730539,0,1,Seafood,Continental
2024-06-10,Soup_Thai,10050,195.03370786516854,198.67977528089887,0,1,Soup,Thai
2024-06-10,Starters_Thai,23717,285.983431372549,286.05205882352936,0,1,Starters,Thai
2024-06-17,Beverages_Continental,71591,326.6958260869565,426.199652173913,1,1,Beverages,Continental
2024-06-17,Beverages_Indian,13718,198.05004807692305,205.4139423076923,0,1,Beverages,Indian
2024-06-17,Beverages_Italian,82116,195.7683116883117,195.7809090909091,0,1,Beverages,Italian
2024-06-17,Beverages_Thai,100323,134.38083333333333,134.1523245614035,0,1,Beverages,Thai
2024-06-17,Biryani_Indian,4925,456.29375,456.425,0,0,Biryani,Indian
2024-06-17,Desert_Indian,12472,452.4608372093023,453.21372093023257,0,1,Desert,Indian
2024-06-17,Extras_Thai,24671,179.3187628865979,215.64340206185568,0,1,Extras,Thai
2024-06-17,Fish_Continental,31574,438.6201342281879,625.3117449664429,0,1,Fish,Continental
2024-06-17,Other Snacks_Thai,31969,275.21090047393363,294.83947867298576,0,1,Other Snacks,Thai
2024-06-17,Pasta_Italian,9987,404.9666666666667,426.4011864406779,0,1,Pasta,Italian
2024-06-17,Pizza_Continental,34519,571.9949783549783,647.0403463203463,0,1,Pizza,Continental
2024-06-17,Rice Bowl_Indian,121243,338.75554112554113,339.9220779220779,0,1,Rice Bowl,Indian
2024-06-17,Salad_Italian,56917,305.2144155844156,306.3190476190476,0,1,Salad,Italian
2024-06-17,Sandwich_Italian,209072,261.42454545454547,315.9477922077922,1,1,Sandwich,Italian
2024-06-17,Seafood_Continental,7257,741.9251149425287,741.667643678161,0,1,Seafood,Continental
